employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work,salary_band,tenure_group,engagement_index
EMP1110,Patrick Carr,35,Unknown,Operations,Director,Bachelor,3.0,59083.25,3.0,3,20.0,8,20,0,2024-08-12,Jesseborough,0,Lower-Mid,Growing (2-5y),3.0
EMP1111,Zachary White,52,Female,HR,Director,Master,4.0,73293.06,3.0,5,51.0,9,14,0,2021-06-06,Kevinstad,0,Mid,Growing (2-5y),4.0
EMP1112,Sarah Maynard,39,Unknown,IT,Mid-level,High School,7.0,53715.74,3.0,4,34.0,21,18,0,2008-03-22,Micheleport,1,Lower-Mid,Experienced (5-10y),3.5
EMP1113,Patrick Howard,28,Male,Engineering,Junior,Bachelor,8.0,105845.43,3.0,3,105.0,5,15,0,2007-02-05,South Nicoleton,1,Upper-Mid,Experienced (5-10y),3.0
EMP1114,Philip Harris,31,Unknown,Operations,Manager,Bachelor,14.0,73383.31,2.0,5,96.0,24,24,0,2014-05-18,Davidshire,1,Mid,Veteran (10y+),3.5
EMP1115,Suzanne Molina,28,Non-binary,Marketing,Mid-level,PhD,14.0,61110.77,3.0,1,50.0,0,12,1,2016-11-28,Lake Donald,1,Lower-Mid,Veteran (10y+),2.0
EMP1116,Jose Williams,54,Unknown,Operations,Mid-level,High School,15.0,42466.41,5.0,2,82.0,21,4,0,2025-02-06,New Zacharyborough,0,Lower-Mid,Veteran (10y+),3.5
EMP1117,Kelly Benton,44,Non-binary,Legal,Mid-level,High School,13.0,87111.17,3.0,4,54.0,11,2,0,2014-12-07,Taylorfort,0,Mid,Veteran (10y+),3.5
EMP1118,Richard Lopez,42,Non-binary,Marketing,Mid-level,High School,7.0,86541.66,3.0,4,86.0,4,2,0,2018-11-13,West Leahville,1,Mid,Experienced (5-10y),3.5
EMP1119,Alexandra Rubio,40,Female,Finance,Mid-level,PhD,17.0,55194.78,4.0,1,76.0,12,18,0,2017-11-14,East Nicoleview,0,Lower-Mid,Veteran (10y+),2.5
EMP1121,Elizabeth Wang DVM,57,Female,HR,Manager,High School,19.0,85269.05,3.0,4,64.0,14,15,0,2019-02-07,Hughesbury,0,Mid,Veteran (10y+),3.5
EMP1125,Martin Gray,22,Unknown,Marketing,Mid-level,High School,6.0,74329.2,2.0,2,79.0,7,12,0,2018-03-20,Meyerbury,1,Mid,Experienced (5-10y),2.0
EMP1126,Joseph Williams,26,Non-binary,Legal,Director,High School,15.0,62154.03,4.0,3,24.0,4,7,1,2013-03-02,Tammyhaven,0,Lower-Mid,Veteran (10y+),3.5
EMP1127,Brooke Allen,41,Female,IT,Senior,Master,0.0,46316.95,2.0,2,118.0,1,18,0,2011-08-28,Kellymouth,0,Lower-Mid,New (<2y),2.0
EMP1128,Lisa Moses,32,Unknown,Engineering,Senior,Unknown,12.0,67189.46,4.0,5,86.0,11,4,0,2019-03-12,Bethanyberg,1,Lower-Mid,Veteran (10y+),4.5
EMP1130,Maria Zavala,24,Male,Engineering,Junior,High School,17.0,76332.69,3.0,3,46.0,1,14,0,2015-06-23,Thomasland,0,Mid,Veteran (10y+),3.0
EMP1131,Edwin David,44,Unknown,Finance,Manager,PhD,10.0,118086.63,4.0,4,79.0,25,1,0,2023-12-05,South Kathyland,0,Upper-Mid,Experienced (5-10y),4.0
EMP1132,Paula Velasquez,33,Male,Finance,Director,Master,7.0,87477.14,1.0,3,106.0,15,10,1,2014-06-09,West Abigailhaven,0,Mid,Experienced (5-10y),2.0
EMP1133,Jeffrey Steele,41,Non-binary,Marketing,Manager,Bachelor,5.0,71629.98,4.0,3,55.0,20,12,0,2018-06-12,Gordontown,1,Mid,Growing (2-5y),3.5
EMP1134,Tyler Williams,26,Non-binary,Marketing,Director,Bachelor,0.0,57335.99,3.0,4,37.0,2,22,0,2018-07-07,Nathanberg,1,Lower-Mid,New (<2y),3.5
EMP1135,Tyler Miller,58,Non-binary,Engineering,Senior,Master,0.0,81666.82,3.0,5,10.0,9,9,0,2014-10-25,New Kelsey,0,Mid,New (<2y),4.0
EMP1138,Dave Gregory,30,Male,Legal,Manager,Bachelor,15.0,87185.35,2.0,4,0.0,6,2,1,2014-11-06,Port Elizabeth,0,Mid,Veteran (10y+),3.0
EMP1139,Anthony Levine,55,Male,Marketing,Junior,Unknown,10.0,69588.69,2.0,4,6.0,0,5,0,2014-06-05,East Justinshire,1,Lower-Mid,Experienced (5-10y),3.0
EMP1140,Andrew Wilson,56,Female,Marketing,Director,Bachelor,4.0,59242.84,3.0,2,0.0,11,12,1,2012-11-27,Lake Josephshire,1,Lower-Mid,Growing (2-5y),2.5
EMP1141,Arthur Robinson,43,Male,Marketing,Director,High School,3.0,20367.58,4.0,2,48.0,28,9,0,2020-03-03,Pinedahaven,0,Entry,Growing (2-5y),3.0
EMP1142,Eric Wright,45,Unknown,Engineering,Director,High School,5.0,103595.92,3.0,5,95.0,27,18,0,2017-08-15,Taylorbury,1,Upper-Mid,Growing (2-5y),4.0
EMP1143,Jason Wheeler,38,Unknown,Engineering,Manager,Master,13.0,85082.51,2.0,1,72.0,4,7,0,2009-06-25,Jacquelineside,1,Mid,Veteran (10y+),1.5
EMP1144,Tiffany Rodriguez,31,Male,Engineering,Junior,Master,18.0,85690.43,3.0,4,28.0,15,17,0,2011-03-22,Lake Markchester,1,Mid,Veteran (10y+),3.5
EMP1145,Beth Davis,51,Female,Finance,Manager,PhD,8.0,35966.19,3.0,3,25.0,24,2,0,2015-03-30,Lake Brianhaven,0,Entry,Experienced (5-10y),3.0
EMP1146,Brian Collins,44,Male,Marketing,Mid-level,PhD,11.0,109495.97,3.0,3,86.0,3,23,0,2018-07-22,Lisaville,0,Upper-Mid,Veteran (10y+),3.0
EMP1147,Devon Smith,53,Non-binary,Engineering,Mid-level,Unknown,10.0,63369.58,3.0,1,44.0,16,23,0,2018-04-11,Jacquelinetown,1,Lower-Mid,Experienced (5-10y),2.0
EMP1148,Alyssa Cruz,38,Male,HR,Director,Master,13.0,67780.12,4.0,4,106.0,23,16,0,2019-12-23,Moralesport,0,Lower-Mid,Veteran (10y+),4.0
EMP1149,Kiara Allen,38,Unknown,HR,Director,Unknown,15.0,48267.83,3.0,3,92.0,20,7,1,2010-12-11,South Michael,1,Lower-Mid,Veteran (10y+),3.0
EMP1150,Nicole Robinson,35,Female,Legal,Director,PhD,0.0,30326.36,3.0,3,115.0,1,9,0,2013-01-18,West Tiffany,1,Entry,New (<2y),3.0
EMP1151,Tara Burns,30,Unknown,Engineering,Junior,Bachelor,12.0,103933.66,3.0,4,101.0,11,1,1,2026-04-18,Cookburgh,1,Upper-Mid,Veteran (10y+),3.5
EMP1153,Christopher Baldwin,23,Female,Marketing,Director,Bachelor,1.0,70861.8,5.0,5,70.0,29,22,0,2018-01-28,Perezmouth,1,Mid,New (<2y),5.0
EMP1154,Kevin Monroe,46,Non-binary,Finance,Junior,Unknown,3.0,58015.39,4.0,3,11.0,11,5,0,2020-06-28,Scottchester,0,Lower-Mid,Growing (2-5y),3.5
EMP1155,Bryan Adams,60,Male,Marketing,Senior,Unknown,5.0,65573.9,3.0,3,94.0,11,1,0,2014-12-16,New Donaldville,1,Lower-Mid,Growing (2-5y),3.0
EMP1157,Ricardo Kennedy,43,Non-binary,Marketing,Senior,Unknown,2.0,45003.51,3.0,4,117.0,18,22,0,2018-05-23,East Scott,0,Lower-Mid,New (<2y),3.5
EMP1158,Angela Johnson,25,Unknown,Engineering,Manager,PhD,0.0,67693.62,3.0,3,19.0,24,23,1,2012-10-16,South Kevinborough,1,Lower-Mid,New (<2y),3.0
EMP1160,John Ramirez,50,Unknown,Engineering,Manager,Unknown,19.0,100453.93,4.0,5,50.0,19,16,0,2021-09-28,Lake Kenneth,0,Upper-Mid,Veteran (10y+),4.5
EMP1162,Brian Willis,44,Male,HR,Director,Master,4.0,35591.21,4.0,4,35.0,23,20,0,2023-10-29,New Philip,0,Entry,Growing (2-5y),4.0
EMP1163,Jamie Anderson,58,Female,Engineering,Director,PhD,2.0,83838.7,3.0,3,66.0,25,4,1,2020-01-12,Fuentesfort,1,Mid,New (<2y),3.0
EMP1164,Madison Bryant,32,Male,IT,Manager,Unknown,8.0,68601.74,4.0,2,0.0,27,22,0,2012-03-03,West Melanie,0,Lower-Mid,Experienced (5-10y),3.0
EMP1166,Brendan Houston,39,Female,Marketing,Mid-level,High School,5.0,110736.45,2.0,1,26.0,12,7,1,2024-06-22,Amyberg,1,Upper-Mid,Growing (2-5y),1.5
EMP1167,Kerri Leonard,42,Female,Engineering,Senior,PhD,17.0,111611.36,4.0,3,116.0,26,11,0,2007-03-27,Joseland,0,Upper-Mid,Veteran (10y+),3.5
EMP1168,Janet Hunter,57,Non-binary,Engineering,Manager,Master,5.0,60960.3,1.0,3,110.0,7,13,0,2010-06-16,Hernandezborough,0,Lower-Mid,Growing (2-5y),2.0
EMP1170,Miguel Larson,55,Male,Operations,Director,PhD,11.0,83773.56,3.0,4,96.0,7,9,0,2018-12-07,Lake Jason,0,Mid,Veteran (10y+),3.5
EMP1171,Dawn Love,38,Male,Engineering,Director,Master,10.0,115659.51,4.0,4,83.0,19,14,0,2009-01-28,Briggston,0,Upper-Mid,Experienced (5-10y),4.0
EMP1172,Karen Grimes,58,Unknown,IT,Manager,Bachelor,1.0,62434.51,4.0,4,13.0,7,20,0,2009-08-22,East Michaelmouth,1,Lower-Mid,New (<2y),4.0
EMP1173,Mary Brown,46,Male,Operations,Junior,Master,14.0,67535.08,3.0,1,99.0,8,23,0,2017-04-26,Harmontown,0,Lower-Mid,Veteran (10y+),2.0
EMP1174,Rachel Byrd,59,Female,Engineering,Manager,High School,11.0,81850.68,4.0,2,68.0,6,14,0,2015-07-15,Charlesview,0,Mid,Veteran (10y+),3.0
EMP1175,Kaitlyn Ramirez,33,Male,Finance,Senior,High School,11.0,78796.94,3.0,3,86.0,13,9,0,2010-09-26,Lake Jessicaborough,1,Mid,Veteran (10y+),3.0
EMP1176,William Meadows,44,Unknown,Marketing,Mid-level,Unknown,8.0,106370.3,3.0,5,108.0,27,20,0,2012-10-08,Joshuaside,0,Upper-Mid,Experienced (5-10y),4.0
EMP1177,Zachary Taylor,43,Male,Marketing,Junior,Bachelor,1.0,69196.77,4.0,4,119.0,1,6,0,2009-06-02,New Colleenstad,0,Lower-Mid,New (<2y),4.0
EMP1178,Vincent Mckinney,42,Female,Engineering,Manager,Master,2.0,104115.37,4.0,5,78.0,24,2,0,2008-06-19,Cobbside,0,Upper-Mid,New (<2y),4.5
EMP1179,Lynn Davis,48,Female,IT,Senior,Master,11.0,93305.86,5.0,3,5.0,10,1,1,2025-12-15,Archermouth,1,Mid,Veteran (10y+),4.0
EMP1180,Emily Johnson,52,Unknown,Legal,Senior,PhD,15.0,69665.19,3.0,3,32.0,7,5,0,2015-11-17,Payneton,1,Lower-Mid,Veteran (10y+),3.0
EMP1181,James Walker,27,Female,Marketing,Junior,Unknown,0.0,91366.92,4.0,3,54.0,12,20,0,2008-12-10,North James,1,Mid,New (<2y),3.5
EMP1182,Nathan Rivas,48,Non-binary,Engineering,Senior,High School,2.0,63168.37,4.0,2,18.0,20,8,1,2020-05-29,Christopherfort,0,Lower-Mid,New (<2y),3.0
EMP1183,Shannon Suarez,61,Male,Engineering,Senior,PhD,19.0,133755.15,5.0,1,76.0,14,9,0,2023-06-24,North Samanthashire,0,Upper-Mid,Veteran (10y+),3.0
EMP1186,Richard Hunter,28,Unknown,Engineering,Manager,High School,18.0,30885.1,4.0,2,69.0,22,8,1,2018-07-26,South Bruce,1,Entry,Veteran (10y+),3.0
EMP1187,Ashley Mcdonald,31,Unknown,Operations,Junior,PhD,14.0,69358.58,3.0,2,78.0,13,23,0,2007-04-13,South Henryview,0,Lower-Mid,Veteran (10y+),2.5
EMP1189,Meagan Brown,47,Female,HR,Mid-level,Unknown,10.0,112690.84,3.0,4,23.0,14,16,0,2026-02-13,New Catherineberg,0,Upper-Mid,Experienced (5-10y),3.5
EMP1190,Brian Lopez,42,Unknown,HR,Senior,Bachelor,15.0,57696.19,4.0,4,22.0,1,13,0,2025-01-05,Pamelamouth,1,Lower-Mid,Veteran (10y+),4.0
EMP1191,Kevin Hudson,49,Male,IT,Manager,High School,16.0,107700.3,5.0,5,111.0,28,9,0,2010-06-30,Glenville,1,Upper-Mid,Veteran (10y+),5.0
EMP1192,Mark Richardson,23,Female,Legal,Senior,Unknown,4.0,45529.58,4.0,3,9.0,18,12,0,2015-03-28,Port Seth,1,Lower-Mid,Growing (2-5y),3.5
EMP1193,Hayley Harrington,22,Unknown,IT,Senior,Master,11.0,108666.74,4.0,4,53.0,11,11,0,2018-12-23,South Justin,1,Upper-Mid,Veteran (10y+),4.0
EMP1195,Denise King,47,Male,IT,Director,PhD,14.0,76835.86,2.0,2,40.0,19,21,0,2019-07-02,West Eileen,0,Mid,Veteran (10y+),2.0
EMP1196,Ashley Key,50,Male,IT,Junior,Unknown,2.0,66590.53,3.0,4,48.0,3,18,0,2007-09-25,West Rachel,0,Lower-Mid,New (<2y),3.5
EMP1197,Wendy Levine,42,Female,Marketing,Mid-level,PhD,0.0,107059.09,3.0,4,16.0,2,18,0,2025-10-22,South Megan,1,Upper-Mid,New (<2y),3.5
EMP1198,Sharon Armstrong,32,Female,Engineering,Manager,PhD,19.0,102193.5,3.0,3,112.0,4,5,1,2007-09-04,East James,1,Upper-Mid,Veteran (10y+),3.0
EMP1199,Leroy Berry DDS,61,Male,HR,Mid-level,Bachelor,15.0,86087.54,2.0,3,55.0,2,12,0,2019-11-08,Lake Kelly,0,Mid,Veteran (10y+),2.5
EMP1200,Jerry Howard,32,Non-binary,Legal,Manager,Bachelor,1.0,46203.29,3.0,3,107.0,24,18,0,2008-09-17,New Steven,1,Lower-Mid,New (<2y),3.0
EMP1201,Bailey Cortez,57,Unknown,Marketing,Manager,PhD,1.0,57124.45,3.0,1,44.0,14,12,1,2010-12-31,Hammondport,1,Lower-Mid,New (<2y),2.0
EMP1202,Jeffrey Campbell,60,Non-binary,HR,Director,PhD,2.0,49285.59,3.0,2,29.0,18,21,0,2015-05-23,South Lisa,1,Lower-Mid,New (<2y),2.5
EMP1204,Tracy Lee,56,Non-binary,IT,Junior,Master,14.0,106532.95,2.0,2,109.0,11,3,0,2022-04-08,Garrisonfurt,1,Upper-Mid,Veteran (10y+),2.0
EMP1205,Jeffrey Olson,55,Male,Engineering,Director,High School,6.0,66804.41,5.0,4,73.0,4,23,0,2009-10-26,East Brianton,0,Lower-Mid,Experienced (5-10y),4.5
EMP1206,Cassandra Pugh,45,Non-binary,HR,Mid-level,PhD,5.0,66537.65,5.0,3,54.0,21,1,1,2008-08-22,Caitlinchester,1,Lower-Mid,Growing (2-5y),4.0
EMP1207,Jacob Williams,43,Female,Finance,Junior,Bachelor,8.0,112402.56,4.0,2,18.0,16,14,0,2015-12-03,West Angelica,1,Upper-Mid,Experienced (5-10y),3.0
EMP1208,Nicole Pearson,26,Non-binary,Engineering,Senior,Unknown,19.0,63100.28,2.0,3,28.0,13,11,0,2022-12-28,Lake John,0,Lower-Mid,Veteran (10y+),2.5
EMP1209,Julie Barr,54,Male,Engineering,Director,Unknown,0.0,53988.23,4.0,5,1.0,27,6,0,2022-03-02,Carrillotown,1,Lower-Mid,New (<2y),4.5
EMP1210,John Holmes,57,Male,Operations,Manager,Master,7.0,69381.36,4.0,2,35.0,26,19,0,2024-06-16,Lake Ryan,1,Lower-Mid,Experienced (5-10y),3.0
EMP1212,Frank Cox,40,Unknown,Engineering,Director,Unknown,3.0,83608.89,2.0,3,6.0,9,22,0,2008-07-05,Lake Patriciachester,1,Mid,Growing (2-5y),2.5
EMP1213,Javier Fisher,56,Female,IT,Director,Master,14.0,65658.45,4.0,4,25.0,2,12,0,2022-09-03,West Amber,0,Lower-Mid,Veteran (10y+),4.0
EMP1214,Kristina Norton,38,Unknown,Engineering,Junior,PhD,5.0,62318.21,4.0,3,78.0,3,16,0,2010-05-12,Cobbton,1,Lower-Mid,Growing (2-5y),3.5
EMP1215,Benjamin Johnson,55,Male,IT,Mid-level,Bachelor,14.0,60152.42,4.0,4,110.0,5,3,1,2017-06-23,North Loritown,1,Lower-Mid,Veteran (10y+),4.0
EMP1216,Joel Smith,30,Unknown,Finance,Mid-level,High School,2.0,72344.46,4.0,5,119.0,23,24,0,2015-10-27,Billyport,0,Mid,New (<2y),4.5
EMP1217,Julie Ingram,47,Non-binary,Finance,Mid-level,Bachelor,13.0,77087.03,3.0,4,37.0,24,13,0,2013-04-14,South Cynthia,0,Mid,Veteran (10y+),3.5
EMP1220,James Wright,30,Male,HR,Junior,High School,3.0,72961.93,4.0,1,79.0,6,2,0,2020-07-06,Mendozaville,0,Mid,Growing (2-5y),2.5
EMP1221,Paige Wright,61,Unknown,Operations,Manager,PhD,11.0,70439.55,2.0,5,65.0,14,17,0,2015-05-31,Coopermouth,0,Mid,Veteran (10y+),3.5
EMP1222,Mitchell Wilson,38,Unknown,Finance,Junior,Unknown,16.0,75776.9,3.0,3,94.0,29,13,0,2012-09-05,Kellifort,0,Mid,Veteran (10y+),3.0
EMP1223,Julie Wright,22,Non-binary,Marketing,Senior,PhD,6.0,58083.23,3.0,2,91.0,20,14,0,2011-02-07,Martinbury,0,Lower-Mid,Experienced (5-10y),2.5
EMP1225,Cassandra Berger,61,Female,IT,Senior,Unknown,2.0,77420.7,2.0,3,93.0,27,0,0,2019-09-11,Jonesfurt,1,Mid,New (<2y),2.5
EMP1226,Brian Fields,46,Female,Marketing,Senior,PhD,12.0,62403.83,4.0,4,42.0,24,23,0,2013-10-02,North Garychester,1,Lower-Mid,Veteran (10y+),4.0
EMP1227,Kelsey Newman,60,Male,Engineering,Manager,Bachelor,14.0,83609.61,4.0,4,61.0,19,16,0,2023-03-21,New Toddbury,1,Mid,Veteran (10y+),4.0
EMP1228,Leah Hicks,56,Unknown,Finance,Director,Master,17.0,73140.79,2.0,3,70.0,25,2,0,2015-01-29,Thomasmouth,0,Mid,Veteran (10y+),2.5
EMP1229,Christine Jennings,24,Female,Finance,Manager,High School,18.0,31654.34,2.0,4,99.0,10,13,0,2007-01-19,Lindseyview,0,Entry,Veteran (10y+),3.0
EMP1230,Tammy Martinez,58,Unknown,Marketing,Junior,Bachelor,0.0,83523.82,2.0,3,92.0,21,2,1,2008-12-15,Mckeeport,0,Mid,New (<2y),2.5
EMP1231,Sandra Arnold,51,Male,Marketing,Junior,High School,5.0,49512.34,5.0,3,23.0,20,12,0,2025-05-26,Roweton,1,Lower-Mid,Growing (2-5y),4.0
EMP1232,Victoria Aguirre,59,Non-binary,Marketing,Mid-level,Unknown,1.0,98360.69,3.0,3,115.0,0,14,0,2008-02-14,Jenniferport,1,Mid,New (<2y),3.0
EMP1233,Margaret Roberts,55,Female,Engineering,Senior,High School,13.0,68956.26,3.0,4,38.0,4,17,0,2026-01-01,Lindseyfort,1,Lower-Mid,Veteran (10y+),3.5
EMP1235,Elizabeth Graham,40,Female,Marketing,Director,High School,13.0,59244.54,4.0,3,92.0,20,20,0,2007-11-04,East Shannon,1,Lower-Mid,Veteran (10y+),3.5
EMP1236,David Lyons,58,Unknown,Engineering,Manager,Master,3.0,76748.23,5.0,4,43.0,13,2,0,2011-11-23,New Theresaland,0,Mid,Growing (2-5y),4.5
EMP1237,Lauren Heath,38,Unknown,Finance,Mid-level,Master,7.0,105256.09,4.0,2,4.0,8,18,0,2007-06-03,Ballside,0,Upper-Mid,Experienced (5-10y),3.0
EMP1238,Elizabeth Gregory,31,Female,Engineering,Manager,Bachelor,2.0,68274.59,4.0,5,54.0,16,7,0,2010-07-22,Port Jonathan,0,Lower-Mid,New (<2y),4.5
EMP1239,Michael Harper,33,Female,IT,Director,PhD,18.0,60229.57,2.0,3,92.0,14,3,0,2015-04-26,Pamelaland,0,Lower-Mid,Veteran (10y+),2.5
EMP1241,Amber Obrien MD,45,Unknown,Finance,Senior,Bachelor,19.0,90891.54,1.0,1,28.0,6,18,0,2019-02-21,West Richardmouth,0,Mid,Veteran (10y+),1.0
EMP1242,Derek White,40,Male,Engineering,Senior,High School,16.0,61281.27,3.0,2,25.0,26,10,0,2016-01-27,North Justinside,1,Lower-Mid,Veteran (10y+),2.5
EMP1243,Amanda Taylor,29,Female,Finance,Mid-level,Bachelor,7.0,25363.47,2.0,3,82.0,21,0,1,2021-04-18,East Amy,1,Entry,Experienced (5-10y),2.5
EMP1244,Ronald Baker,52,Male,Engineering,Senior,High School,13.0,59749.43,3.0,5,25.0,21,7,0,2019-06-08,Richardmouth,0,Lower-Mid,Veteran (10y+),4.0
EMP1246,Karen Myers,38,Non-binary,Engineering,Senior,Bachelor,15.0,55624.15,5.0,5,90.0,22,0,0,2007-12-20,Jamestown,0,Lower-Mid,Veteran (10y+),5.0
EMP1247,Scott Mercado,44,Male,Operations,Junior,Master,18.0,74726.55,4.0,3,93.0,5,6,0,2018-02-12,North Joseph,0,Mid,Veteran (10y+),3.5
EMP1248,John Harrison,58,Unknown,Finance,Manager,PhD,13.0,58562.88,4.0,3,114.0,20,20,0,2017-09-04,Christophermouth,1,Lower-Mid,Veteran (10y+),3.5
EMP1250,Christopher Lopez,27,Male,Legal,Mid-level,PhD,2.0,58112.97,2.0,4,29.0,25,19,0,2016-06-17,Munozville,1,Lower-Mid,New (<2y),3.0
EMP1251,Tim Scott,29,Unknown,Marketing,Director,Master,9.0,91828.3,4.0,2,2.0,4,23,0,2024-10-22,Sheltontown,1,Mid,Experienced (5-10y),3.0
EMP1253,Taylor Bullock,39,Female,Legal,Mid-level,High School,8.0,81304.18,4.0,5,6.0,13,13,0,2021-08-13,Flemingmouth,1,Mid,Experienced (5-10y),4.5
EMP1254,Matthew Wilson,46,Female,Finance,Mid-level,Master,19.0,45348.27,3.0,5,48.0,7,21,0,2022-09-10,New Mackenzie,0,Lower-Mid,Veteran (10y+),4.0
EMP1255,Ryan West,33,Unknown,Operations,Mid-level,High School,12.0,90211.05,5.0,3,72.0,13,15,0,2009-05-04,Longfurt,0,Mid,Veteran (10y+),4.0
EMP1256,Tamara Jones,36,Female,HR,Senior,Bachelor,6.0,92857.97,3.0,4,116.0,11,13,0,2023-10-24,Lake Stephenville,0,Mid,Experienced (5-10y),3.5
EMP1257,Justin Ball,47,Female,Engineering,Manager,High School,13.0,70701.3,3.0,4,40.0,9,11,0,2019-06-30,Matthewfurt,0,Mid,Veteran (10y+),3.5
EMP1258,Edwin Barton,47,Male,Finance,Director,Master,8.0,70758.3,5.0,2,105.0,29,16,0,2008-12-07,Thomasshire,1,Mid,Experienced (5-10y),3.5
EMP1259,Tiffany Sanders,53,Unknown,IT,Junior,PhD,18.0,54840.93,1.0,4,76.0,19,13,1,2022-12-02,North Michaelfort,1,Lower-Mid,Veteran (10y+),2.5
EMP1260,Michelle Weber,31,Non-binary,Operations,Junior,High School,14.0,41360.41,4.0,1,78.0,19,9,1,2015-03-11,Acostaburgh,0,Lower-Mid,Veteran (10y+),2.5
EMP1261,Ryan Guerrero,37,Non-binary,Operations,Manager,Unknown,19.0,117452.32,4.0,3,53.0,25,23,0,2016-08-17,Masonmouth,0,Upper-Mid,Veteran (10y+),3.5
EMP1262,Ashley Parker,28,Male,Engineering,Mid-level,PhD,13.0,53373.21,4.0,2,68.0,20,13,0,2018-03-12,Gonzalezhaven,0,Lower-Mid,Veteran (10y+),3.0
EMP1263,Cameron Anderson,38,Female,Engineering,Mid-level,Bachelor,5.0,114194.9,5.0,2,92.0,12,17,0,2014-04-18,Port Daniel,1,Upper-Mid,Growing (2-5y),3.5
EMP1265,James Rodriguez,47,Female,HR,Junior,Master,7.0,88129.76,2.0,3,90.0,18,8,0,2009-07-18,South Jennifer,1,Mid,Experienced (5-10y),2.5
EMP1266,Kimberly Hanson,42,Male,IT,Mid-level,PhD,16.0,46554.82,4.0,4,26.0,14,16,0,2021-02-16,Karenmouth,1,Lower-Mid,Veteran (10y+),4.0
EMP1267,Lisa Jordan,43,Non-binary,Engineering,Senior,High School,8.0,88084.88,4.0,1,7.0,7,5,0,2007-08-23,Carterchester,0,Mid,Experienced (5-10y),2.5
EMP1269,Sara Ferguson,35,Male,Engineering,Senior,Bachelor,19.0,67187.1,2.0,2,83.0,20,12,0,2011-11-08,New Brandonfort,0,Lower-Mid,Veteran (10y+),2.0
EMP1270,Kyle Hines,36,Unknown,Legal,Senior,PhD,13.0,90250.58,4.0,4,63.0,9,17,0,2017-03-25,North Justin,0,Mid,Veteran (10y+),4.0
EMP1271,Kimberly Foster,28,Non-binary,IT,Manager,PhD,10.0,63271.47,5.0,4,9.0,2,4,0,2008-11-15,Prestonbury,1,Lower-Mid,Experienced (5-10y),4.5
EMP1272,Kendra Miller,30,Female,Engineering,Manager,Bachelor,2.0,39296.29,5.0,3,12.0,20,5,0,2021-03-20,West Bryan,1,Entry,New (<2y),4.0
EMP1273,David Baker,29,Female,Legal,Senior,High School,8.0,94032.64,3.0,4,62.0,2,20,1,2018-08-06,North Debbieshire,1,Mid,Experienced (5-10y),3.5
EMP1274,Elizabeth Jones,44,Unknown,IT,Manager,Bachelor,13.0,46352.49,1.0,3,92.0,25,18,0,2023-05-28,East Stephen,0,Lower-Mid,Veteran (10y+),2.0
EMP1275,Heather Dixon,50,Male,IT,Senior,PhD,8.0,87912.93,3.0,4,34.0,4,3,0,2023-06-10,North Tonyburgh,0,Mid,Experienced (5-10y),3.5
EMP1276,Adam Carrillo,39,Male,HR,Mid-level,High School,3.0,99324.91,4.0,3,60.0,15,6,0,2023-11-02,Lisamouth,0,Mid,Growing (2-5y),3.5
EMP1277,David Luna,52,Male,Operations,Manager,Unknown,3.0,65612.65,4.0,3,53.0,16,3,0,2014-07-31,East Michelleburgh,0,Lower-Mid,Growing (2-5y),3.5
EMP1278,Shannon Houston,51,Male,IT,Senior,Bachelor,7.0,104558.82,3.0,4,7.0,5,24,0,2013-03-11,New Marcside,1,Upper-Mid,Experienced (5-10y),3.5
EMP1279,Kimberly Mclean,60,Female,HR,Director,PhD,1.0,87044.59,3.0,1,28.0,25,10,0,2011-06-17,Port Lindsayberg,0,Mid,New (<2y),2.0
EMP1280,Samuel Ramos,56,Female,Engineering,Director,PhD,8.0,57603.46,3.0,4,94.0,19,11,0,2019-11-05,North Peterton,1,Lower-Mid,Experienced (5-10y),3.5
EMP1282,Molly Logan,60,Non-binary,Finance,Director,Master,8.0,46458.2,5.0,3,29.0,15,12,0,2014-06-08,Cameronside,0,Lower-Mid,Experienced (5-10y),4.0
EMP1283,Tiffany Martinez,38,Female,Finance,Junior,Bachelor,15.0,65582.49,4.0,2,85.0,23,9,1,2011-01-11,Port Lisafurt,1,Lower-Mid,Veteran (10y+),3.0
EMP1284,Sandra Lang,35,Female,Operations,Junior,High School,16.0,69842.13,3.0,2,20.0,1,17,0,2007-10-28,East Rossland,0,Lower-Mid,Veteran (10y+),2.5
EMP1285,Joseph Swanson,52,Male,HR,Director,Unknown,15.0,90130.59,3.0,5,0.0,19,15,1,2015-05-19,Lake Robertbury,1,Mid,Veteran (10y+),4.0
EMP1287,Anthony Lee,56,Male,Engineering,Director,High School,2.0,101319.79,5.0,2,1.0,17,7,0,2025-12-27,Port Michael,1,Upper-Mid,New (<2y),3.5
EMP1288,Dean Wolfe,55,Female,Engineering,Director,Master,10.0,80593.71,3.0,3,49.0,0,13,0,2024-11-28,Jenningshaven,0,Mid,Experienced (5-10y),3.0
EMP1289,Zachary Mcdaniel,24,Female,IT,Director,PhD,13.0,67993.27,3.0,4,40.0,25,4,0,2021-12-08,Hubbardside,0,Lower-Mid,Veteran (10y+),3.5
