employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work
EMP0946,Antonio Watts,54.0,,IT,Mid-level,Bachelor,14.0,50098.75534995565,4.0,3,112.0,5,10,0,2007-02-16,West Keith,0
EMP0947,Jeffrey Payne,25.0,Non-binary,HR,Manager,High School,14.0,-4154.037025566599,2.0,2,114.0,11,12,1,2021-12-14,Port Joy,1
EMP0948,Alexa Lawrence,43.0,F,IT,Senior,High School,5.0,104878.4794958359,5.0,1,59.0,25,15,1,2026-05-08,Markmouth,1
EMP0949,Ashley Powers,23.0,M,Finance,Senior,High School,14.0,77904.32710191375,3.0,3,17.0,26,17,0,2014-10-29,New Mariah,0
EMP0950,Steven Turner,31.0,M,IT,Mid-level,PhD,13.0,53877.53866473816,2.0,4,96.0,28,16,0,2015-02-19,Kimberlyfort,0
EMP0951,Jared Garza,26.0,M,eng,Mid-level,,10.0,85039.01520969297,3.0,4,88.0,14,16,0,2021-08-10,Darrenmouth,1
EMP0952,Leah Wall,31.0,Non-binary,MARKETING,Junior,High School,6.0,86707.88962347846,3.0,5,55.0,13,10,0,2018-05-18,South Micheleside,0
EMP0953,Tony Thompson,54.0,Male,,Director,,8.0,87999.97689494526,5.0,3,30.0,20,19,0,2023-05-02,Duartemouth,1
EMP0954,James Howell,59.0,Female,Engineering,Manager,High School,15.0,50554.069990717864,3.0,3,100.0,28,9,0,2007-07-06,West Rebecca,1
EMP0955,Kellie Krause,34.0,Non-binary,HR,Director,PhD,4.0,57940.22514285262,4.0,2,58.0,0,15,0,2011-12-06,North Nicoleburgh,1
EMP0956,Christopher Jarvis,52.0,Female,eng,Junior,Master,19.0,58079.26959032471,4.0,2,1.0,27,1,0,2022-07-13,Jerryfort,0
EMP0957,James Foley,57.0,Non-binary,Finance,Mid-level,,9.0,65983.8021983452,2.0,3,96.0,10,16,0,2021-06-03,Harrisonport,0
EMP0958,Lauren Patterson,45.0,Female,eng,Director,Master,17.0,88472.97962859337,5.0,4,38.0,27,21,0,2020-05-27,Marshallmouth,1
EMP0959,Dan Sanchez,36.0,Non-binary,Legal,Senior,PhD,2.0,82404.62011827534,3.0,5,60.0,24,19,0,2026-02-03,South Troychester,0
EMP0960,Jennifer Bolton PhD,50.0,Male,,Director,,12.0,84380.42392892906,3.0,5,106.0,2,9,1,2014-02-04,Lake Nataliemouth,0
EMP0961,Anthony Roberts,29.0,F,eng,Mid-level,Master,10.0,108850.47855928808,3.0,2,106.0,18,12,0,2021-06-12,Brewerburgh,0
EMP0962,Kaitlyn Bryant,26.0,M,IT,Director,PhD,16.0,92222.27331229075,5.0,5,62.0,17,11,0,2006-05-28,Lake Heatherfurt,0
EMP0963,Joshua Terrell,50.0,Female,Legal,Junior,Bachelor,12.0,71454.95937509781,3.0,3,95.0,19,14,0,2018-04-01,Port Jeffreyhaven,1
EMP0964,Kathleen Flores,25.0,Non-binary,HR,Manager,,5.0,45402.870598687514,2.0,2,17.0,27,6,0,2013-12-02,Jamesburgh,0
EMP0965,Christopher Williams,33.0,Male,,Mid-level,Master,16.0,57136.324788228245,2.0,5,16.0,1,21,0,2017-09-17,Davidview,1
EMP0966,Eric Malone,23.0,Male,eng,Senior,PhD,12.0,68457.37330804433,3.0,4,97.0,28,20,1,2006-09-29,Jamesstad,0
EMP0967,Sharon Mendez,48.0,M,Legal,Junior,Bachelor,18.0,95728.24568340284,4.0,2,38.0,24,12,0,2007-01-09,Port Ellenfurt,1
EMP0968,Nicole Palmer,52.0,Non-binary,eng,Mid-level,,18.0,74316.70164734767,3.0,3,70.0,27,11,0,2018-05-02,West James,0
EMP0969,Brandon Adams III,57.0,F,Legal,Senior,Bachelor,9.0,58595.10112778892,3.0,3,105.0,25,11,0,2013-09-04,New Williamstad,1
EMP0970,Tony Hanna,57.0,Female,Operations,Senior,High School,2.0,56677.677856819355,2.0,4,53.0,6,1,0,2011-11-29,South Teresahaven,1
EMP0971,James Quinn,47.0,F,MARKETING,Mid-level,,13.0,73260.54477696934,3.0,3,116.0,7,4,1,2010-05-21,Michaelville,0
EMP0972,Amanda Fox,48.0,,,Junior,PhD,18.0,97249.6890554275,5.0,5,98.0,18,24,1,2024-10-20,Lake Austinmouth,1
EMP0973,Arthur White,26.0,Male,Finance,Senior,PhD,4.0,114775.48264437793,3.0,1,93.0,21,24,0,2015-08-03,West Juliemouth,0
EMP0974,Jennifer Castaneda,41.0,Male,Finance,Manager,,4.0,69855.78504925831,5.0,3,75.0,14,1,0,2012-03-30,West Heather,1
EMP0975,Nicolas Edwards,32.0,M,Operations,Junior,High School,19.0,73881.42048093505,3.0,3,34.0,9,22,0,2008-02-15,Port Margarethaven,1
EMP0976,Thomas Chavez,31.0,Non-binary,eng,Senior,,16.0,44651.45734606542,2.0,3,10.0,21,19,0,2020-07-11,Jacobfurt,1
EMP0977,Zachary Hodge,61.0,,Operations,Mid-level,Master,9.0,123479.81422748665,5.0,3,60.0,28,12,0,2023-06-05,Lake Tammy,1
EMP0978,Megan Bartlett,59.0,,Finance,Mid-level,PhD,4.0,,3.0,4,43.0,0,2,0,2016-08-19,New Jasonfurt,0
EMP0979,Carlos Craig,27.0,,Operations,Junior,Bachelor,3.0,104291.55779451376,4.0,5,67.0,5,10,1,2024-12-09,New Kellyburgh,0
EMP0980,Jamie Short,29.0,Non-binary,Operations,Senior,PhD,5.0,65866.60117468823,5.0,5,24.0,12,15,0,2015-12-23,Hendrixborough,0
EMP0981,Sarah White,44.0,Female,Finance,Senior,High School,3.0,60015.83765399203,2.0,4,47.0,13,0,1,2019-10-03,Brandonton,0
EMP0982,Jason Gilbert,47.0,Male,,Junior,,6.0,47249.910702851834,2.0,5,31.0,2,18,0,2012-05-07,North Stephanietown,1
EMP0983,Sara Schroeder,33.0,Non-binary,Legal,Junior,PhD,6.0,135251.21623517835,4.0,3,83.0,10,10,0,2013-02-05,Helenchester,0
EMP0984,Micheal Lewis,47.0,,,Junior,Master,17.0,80537.29058195985,3.0,4,113.0,2,8,1,2016-01-23,Jerrymouth,1
EMP0985,Katherine Matthews,34.0,Male,Legal,Manager,High School,2.0,75532.01092760159,2.0,3,94.0,18,13,0,2024-10-06,West James,0
EMP0986,William Brown,107.0,Male,eng,Manager,High School,0.0,,1.0,3,3.0,9,8,1,2015-10-09,New Davidburgh,0
EMP0987,Sabrina Schultz,39.0,,Operations,Manager,Bachelor,3.0,58729.18185925092,1.0,3,117.0,26,6,0,2007-09-20,West Steven,1
EMP0988,Chad Romero,46.0,,Operations,Mid-level,PhD,5.0,75046.14888077514,4.0,3,37.0,14,15,0,2010-08-09,Hansonstad,0
EMP0989,Sabrina Jones,54.0,Male,Marketing,Manager,,8.0,76408.40717030302,2.0,3,116.0,10,2,1,2008-05-28,Dylanview,1
EMP0990,Ms. Debra Collins,61.0,M,MARKETING,Manager,High School,13.0,62196.35669129667,3.0,5,62.0,14,18,0,2009-03-26,West Johnport,0
EMP0991,Ruben Sanchez,33.0,F,eng,Manager,Master,11.0,104990.95197964786,4.0,3,46.0,25,3,1,2018-01-15,East Renee,1
EMP0992,Elizabeth Harris,57.0,F,IT,Senior,Master,19.0,69533.6397126024,3.0,2,0.0,26,6,1,2021-07-02,Davisborough,0
EMP0993,Jessica Campbell,25.0,Male,IT,Director,,3.0,36171.69866577926,1.0,3,2.0,23,22,0,2009-02-16,New Casey,0
EMP0994,Mindy Hanson,26.0,Female,Legal,Manager,Master,11.0,67462.56591197816,4.0,1,,12,11,0,2025-09-03,South Waynebury,1
EMP0995,Shaun Buchanan,58.0,Female,HR,Junior,Bachelor,9.0,81229.46679284744,1.0,2,85.0,4,17,0,2011-10-29,West Shannonbury,1
EMP0996,Kyle Nguyen,29.0,M,Operations,Manager,,6.0,52662.66915280979,4.0,2,61.0,3,4,0,2019-01-18,Warrenhaven,0
EMP0997,Christopher Yates,49.0,Non-binary,Engineering,Director,Master,2.0,54635.13017073902,5.0,3,63.0,12,22,0,2026-04-06,West Bryanbury,0
EMP0998,Amy Pearson,52.0,Male,Operations,Mid-level,Bachelor,13.0,,3.0,3,16.0,8,22,0,2025-05-10,West Andrewfort,0
EMP0999,Stacy Gallegos,30.0,Female,Marketing,Mid-level,Master,9.0,105530.89150167402,3.0,4,77.0,24,21,0,2006-11-28,Barryland,0
EMP1000,James Weiss,50.0,Male,Legal,Manager,PhD,15.0,,3.0,4,104.0,16,9,0,2025-04-10,New Tiffany,1
EMP1001,Erik Smith,35.0,M,,Junior,,15.0,110727.92546377577,3.0,3,61.0,1,11,0,2017-01-31,Port Angela,1
EMP1002,Teresa Parker,,,Operations,Junior,Master,9.0,59626.23904629161,5.0,3,34.0,23,7,0,2025-12-11,East Anthony,0
EMP1003,Carrie Yates,43.0,M,,Senior,Master,12.0,83125.35340641355,5.0,3,12.0,4,18,0,2010-11-13,Lake Micheleview,0
EMP1004,John Mcconnell,32.0,M,Finance,Junior,Bachelor,5.0,63843.93314450622,3.0,4,34.0,15,14,1,2009-05-02,Marissaton,1
EMP1005,David Lynch,44.0,M,Finance,Senior,PhD,11.0,93852.0792572618,4.0,1,42.0,6,0,0,2014-11-19,Richardshire,0
EMP1006,Joshua Peters,22.0,Female,eng,Senior,PhD,8.0,,5.0,1,1.0,0,2,0,2016-01-28,Levimouth,1
EMP1007,Stephanie Phillips,58.0,M,Operations,Junior,Bachelor,12.0,93571.48698943079,5.0,4,55.0,27,17,0,2013-04-14,Lucastown,0
EMP1008,Grant Johnson,42.0,,eng,Junior,PhD,3.0,77846.7350077421,3.0,3,110.0,25,17,0,2023-01-09,Josestad,1
EMP1009,Alyssa Graves,47.0,,Operations,Senior,Master,10.0,59000.204580563775,3.0,2,76.0,11,1,1,2017-07-05,Brandonside,0
EMP1010,Ryan Spencer,57.0,,HR,Mid-level,Master,19.0,70844.46288224624,3.0,2,50.0,20,4,0,2008-03-11,West Rebecca,1
EMP1011,Ashley Walters,44.0,Non-binary,Marketing,Manager,PhD,17.0,113346.37352580437,5.0,5,53.0,10,0,0,2016-11-19,Davidside,0
EMP1012,Michele Phillips,22.0,M,MARKETING,Mid-level,Master,10.0,78446.11262201959,2.0,5,,11,9,0,2018-09-22,Rodriguezside,0
EMP1013,Brian Spears,61.0,,MARKETING,Junior,PhD,3.0,57431.79960218403,4.0,4,17.0,18,19,0,2013-10-14,Lake William,1
EMP1014,Tiffany Stanley,36.0,Non-binary,Finance,Director,Bachelor,17.0,44882.66792929718,3.0,3,6.0,25,9,0,2016-05-29,West Lisahaven,0
EMP1015,Monica Smith,42.0,M,Finance,Junior,,0.0,87635.10683577493,3.0,3,44.0,11,4,0,2010-02-19,Port Cynthia,0
EMP1016,Meghan Thompson,30.0,M,Engineering,Senior,Bachelor,6.0,79896.13117526713,3.0,5,35.0,11,17,0,2007-04-22,New Timothystad,0
EMP1017,Hannah Parrish,30.0,Male,eng,Director,,5.0,92375.51737720559,5.0,5,40.0,13,20,0,2012-03-18,Simsshire,0
EMP1018,Philip Rodriguez,31.0,M,Finance,Director,Bachelor,14.0,38444.38150775395,2.0,2,93.0,1,14,1,2016-12-23,North Jackie,1
EMP1019,Laura Jackson,47.0,F,Finance,Manager,High School,17.0,45693.48867771251,4.0,4,41.0,1,19,0,2014-06-11,Lake Jacob,1
EMP1020,Renee Bennett,56.0,Male,Engineering,Junior,Master,10.0,103671.97998129748,2.0,2,104.0,24,7,0,2011-09-12,Kirkchester,0
EMP1021,Nicholas Anderson,46.0,Female,Marketing,Manager,Bachelor,19.0,83283.54116948352,2.0,2,6.0,28,16,0,2024-09-21,Amyland,1
EMP1022,Michael Adams,47.0,F,IT,Mid-level,,14.0,88335.02128093905,3.0,4,14.0,3,11,0,2007-08-08,Juliemouth,0
EMP1023,Patrick Livingston,32.0,Female,Legal,Director,PhD,15.0,50932.82419730117,3.0,3,59.0,19,20,1,2019-12-20,South Tara,1
EMP1024,Nathan Downs,59.0,Non-binary,,Manager,PhD,6.0,50475.320041777035,3.0,5,39.0,22,11,0,2017-08-23,West Miranda,0
EMP1025,Vincent Johnson,23.0,F,Marketing,Mid-level,Bachelor,9.0,99781.46645480221,3.0,2,82.0,25,0,0,2013-09-15,South Ellen,1
EMP1026,Chelsea Hoover,28.0,Male,HR,Junior,Bachelor,11.0,100959.44136912872,2.0,3,106.0,15,3,0,2011-03-19,New Ashley,0
EMP1027,Victoria Coffey,39.0,Female,Engineering,Junior,Bachelor,13.0,47792.012824273654,3.0,5,36.0,9,7,0,2014-09-19,Jessestad,0
EMP1028,Lynn Schneider,48.0,Female,eng,Senior,PhD,4.0,43015.73760367887,5.0,5,65.0,12,0,0,2010-09-07,New Phillip,0
EMP1029,Jason Martin,55.0,Female,HR,Mid-level,High School,17.0,72285.1757321889,5.0,2,105.0,1,14,0,2007-01-05,Port Matthewberg,0
EMP1030,Nicole Ingram,48.0,M,IT,Mid-level,Bachelor,4.0,55016.288665599845,3.0,3,111.0,2,17,0,2011-12-26,Taylorside,1
EMP1031,Michelle Doyle,38.0,Male,,Manager,PhD,,54495.57802384936,4.0,4,54.0,18,0,0,2024-03-26,Port Valeriestad,0
EMP1032,Wanda Roman,45.0,Female,,Director,PhD,4.0,43715.543839315185,5.0,2,76.0,5,10,0,2008-03-10,Lake Keithland,1
EMP1033,Keith Hays,46.0,Male,Finance,Director,Bachelor,16.0,63289.15379299083,1.0,5,103.0,18,22,0,2024-09-16,Carterchester,0
EMP1034,Kari Jensen,28.0,,Operations,Senior,,18.0,46132.63143417835,4.0,5,104.0,26,1,1,2011-11-15,East Melissashire,1
EMP1035,Vanessa Leonard,27.0,,Legal,Senior,,18.0,47614.97742476908,5.0,2,106.0,20,0,0,2008-03-23,Sherryland,1
EMP1036,Teresa Reed,45.0,F,Operations,Senior,Master,11.0,535438.2353470663,2.0,2,106.0,19,11,0,2010-01-24,Candiceview,1
EMP1037,Travis Snyder,54.0,M,Engineering,Mid-level,PhD,8.0,73620.04414281559,2.0,2,118.0,18,15,0,2011-03-30,Rodriguezview,1
EMP1038,Michael Bishop,50.0,,Marketing,Junior,Master,0.0,87121.9670383033,5.0,5,94.0,7,21,0,2017-10-12,South Stephaniefurt,1
EMP1039,Jennifer Evans,43.0,Non-binary,MARKETING,Junior,Master,17.0,33774.16411626734,3.0,2,79.0,13,21,0,2010-12-15,Michelleburgh,0
EMP1040,Melissa Brown,47.0,Male,Finance,Manager,,,734884.337900272,1.0,3,105.0,9,9,0,2009-04-25,Aaronberg,1
EMP1041,Hannah Ortiz,49.0,Female,eng,Director,,9.0,126890.93855414595,3.0,3,55.0,2,17,0,2019-10-25,Lake Juliehaven,0
EMP1042,James Jones,42.0,Non-binary,Engineering,Director,High School,6.0,65693.18789286002,3.0,4,43.0,5,14,0,2026-05-03,Courtneyborough,0
EMP1043,Douglas Garza,28.0,F,HR,Manager,PhD,0.0,95618.72516430746,4.0,1,56.0,28,16,0,2022-01-11,Arnoldview,0
EMP1044,Martin Howard,38.0,Non-binary,IT,Mid-level,High School,16.0,95400.17121936058,4.0,2,5.0,14,9,0,2021-02-19,Annettechester,1
EMP1045,Ronald Ellis,41.0,F,HR,Junior,Bachelor,1.0,96629.96520003189,5.0,5,91.0,22,2,0,2006-08-06,South Katherineville,0
EMP1046,Brandi Wiley,41.0,,Engineering,Senior,High School,10.0,79166.54217643307,3.0,5,31.0,22,20,0,2009-11-17,Petersonburgh,0
EMP1047,John Reed,43.0,Male,IT,Junior,Bachelor,8.0,89152.14956860535,3.0,4,107.0,17,15,0,2026-03-07,Courtneyview,0
EMP1048,Samuel Morgan,49.0,F,,Manager,Master,6.0,92475.34050032514,3.0,1,73.0,13,5,0,2012-05-27,New Jenniferland,1
EMP1049,Andrew Martinez,61.0,Female,HR,Junior,PhD,16.0,90886.15070785893,3.0,3,113.0,18,2,0,2007-04-02,Karenborough,0
EMP1050,Pamela Grant DDS,28.0,Non-binary,Operations,Senior,High School,16.0,47064.545662165096,2.0,4,17.0,27,8,0,2017-08-11,West Davidfort,0
EMP1051,Alyssa Lyons,22.0,F,Engineering,Director,PhD,1.0,32315.38793640033,5.0,3,67.0,25,10,0,2021-08-09,Brittanyberg,0
EMP1052,Tiffany Horn,,M,Engineering,Manager,Master,5.0,36160.41141462982,5.0,5,72.0,9,20,1,2020-05-01,Annside,1
EMP1053,Justin Gaines,34.0,F,Operations,Mid-level,Master,13.0,68246.0001904334,3.0,4,6.0,14,12,0,2020-04-12,Aliciaview,1
EMP1054,Duane Pennington,51.0,Female,MARKETING,Junior,Master,5.0,,4.0,1,113.0,3,17,0,2015-01-23,Jonathanview,1
EMP1055,Steven Owens,44.0,,MARKETING,Junior,Master,1.0,47389.718062210384,3.0,5,7.0,22,21,0,2010-07-19,North Rebekahside,1
EMP1056,Juan Thompson,40.0,Male,Marketing,Mid-level,,0.0,98099.2614646101,3.0,5,63.0,1,23,0,2025-08-01,West Normafurt,0
EMP1057,Rachel Williams,53.0,M,Legal,Mid-level,,9.0,62443.12063730285,4.0,1,106.0,2,21,1,2016-08-11,New Mirandafurt,1
EMP1058,Bryan Washington,51.0,Female,Operations,Senior,Master,4.0,62681.119720148024,3.0,3,6.0,6,3,1,2013-12-07,Lake Ashleystad,0
EMP1059,Claudia Stevens,4.0,F,,Junior,Master,1.0,54097.32510300999,5.0,3,40.0,22,21,0,2014-12-14,North Kristen,0
EMP1060,Julia Kerr,50.0,Female,eng,Manager,High School,15.0,27880.34102459316,4.0,3,39.0,15,23,0,2012-08-23,Laurahaven,0
EMP1061,Kelly Estrada,51.0,Non-binary,eng,Junior,PhD,1.0,80732.85321086617,3.0,2,2.0,9,7,0,2011-12-17,Lake Kimberlyview,1
EMP1062,Alicia Smith,37.0,Female,,Senior,High School,9.0,117816.69282096424,4.0,4,16.0,18,12,0,2023-08-03,West Kevinmouth,1
EMP1063,Mary Barrett,61.0,Male,HR,Manager,Master,1.0,73433.38691168591,,5,65.0,27,9,0,2019-12-02,Johnport,0
EMP1064,Joshua Washington,40.0,Male,eng,Manager,,15.0,28734.20895762869,3.0,3,78.0,16,1,0,2007-04-08,North James,1
EMP1065,Karen Smith,39.0,Female,,Manager,Bachelor,15.0,94508.57029041115,3.0,2,109.0,27,7,0,2020-01-31,Williamhaven,0
EMP1066,Michelle Bowman,22.0,Non-binary,Operations,Senior,,18.0,34380.05024742527,3.0,4,92.0,18,5,0,2019-11-19,West Lisa,0
EMP1067,Cynthia Kelly,,M,Finance,Junior,,6.0,44774.14007527036,4.0,3,113.0,4,15,0,2018-01-30,Tracymouth,0
EMP1068,Michael Anderson,23.0,F,Marketing,Director,,11.0,69041.54569216073,3.0,5,111.0,22,17,0,2012-03-08,North Brianbury,1
EMP1069,Rebecca Torres,49.0,M,Legal,Manager,Bachelor,14.0,78071.08596350494,4.0,3,51.0,19,16,0,2011-11-26,New Darleneville,1
EMP1070,Desiree Clark,51.0,Non-binary,HR,Mid-level,Master,7.0,49783.39997082929,4.0,2,21.0,12,5,0,2014-08-06,Kelseyberg,0
EMP1071,Betty Martin,59.0,,,Senior,Master,5.0,68067.09858585049,3.0,2,3.0,12,12,0,2019-11-25,Nobletown,1
EMP1072,Brittany Morgan,25.0,Male,Operations,Manager,Master,9.0,92879.06001901711,4.0,4,115.0,10,22,0,2016-09-17,Leestad,0
EMP1073,Joseph Reid,22.0,,HR,Senior,,2.0,96304.47212020046,3.0,3,5.0,10,13,1,2015-02-08,Port Joshua,1
EMP1074,Dr. Toni King,29.0,F,Engineering,Mid-level,PhD,18.0,106286.41054535662,3.0,4,37.0,15,20,1,2008-01-22,East Heather,1
EMP1075,Angela Rivas,50.0,Non-binary,Legal,Manager,PhD,16.0,122735.46630733734,3.0,2,25.0,14,9,0,2009-01-14,South Cody,0
EMP1076,Vanessa Rivera,60.0,F,Operations,Junior,High School,6.0,95247.23304152791,3.0,3,10.0,16,23,0,2011-01-30,North Michael,1
EMP1077,John Perry,24.0,,MARKETING,Senior,PhD,19.0,-1289.4651220757055,1.0,3,89.0,21,10,0,2012-02-28,Lawsonbury,1
EMP1078,Jose Graves,53.0,Non-binary,Finance,Manager,,3.0,96482.84477807432,4.0,5,16.0,17,12,0,2007-07-08,Port Dwayneshire,0
EMP1079,Debra Mcdaniel,31.0,M,HR,Manager,Master,,86667.90585012955,3.0,5,87.0,27,11,0,2008-12-08,New Thomas,1
EMP1080,Steven Hernandez,31.0,M,MARKETING,Senior,PhD,19.0,87659.17443815636,3.0,2,91.0,18,8,1,2008-02-01,West Tamaraborough,0
EMP1081,Anthony Bennett,40.0,,IT,Mid-level,Bachelor,14.0,79430.46962679214,5.0,3,,3,3,0,2018-10-29,Craigport,0
EMP1082,Lisa Shields,55.0,,IT,Senior,Bachelor,7.0,52198.64744615234,4.0,2,30.0,21,6,0,2025-04-12,Lake Samuel,0
EMP1083,Jennifer Olson,54.0,Male,eng,Director,Master,14.0,49297.589804451745,5.0,3,76.0,21,23,0,2020-03-07,North Gregory,0
EMP1084,Joshua Copeland,44.0,M,Legal,Junior,PhD,19.0,72572.04497312143,2.0,3,117.0,22,21,0,2009-05-22,Wellsstad,1
EMP1085,Michael Cisneros,49.0,Male,Marketing,Mid-level,,13.0,78722.7518961593,4.0,5,34.0,4,1,0,2020-09-12,Dianechester,1
EMP1086,Tracy Garcia,53.0,,IT,Junior,,8.0,58013.976926707175,5.0,5,15.0,6,6,0,2011-06-01,West Matthew,1
EMP1087,Jerry Joseph,28.0,F,Marketing,Junior,PhD,7.0,85583.54871521439,4.0,3,78.0,1,8,0,2019-09-07,Waltersstad,0
EMP1088,Jennifer Middleton,50.0,Non-binary,HR,Senior,High School,16.0,127019.14760097973,4.0,3,106.0,0,4,0,2011-04-21,South Claudiafort,0
EMP1089,Pamela Adams,29.0,M,HR,Director,High School,1.0,31391.732018043564,3.0,5,17.0,11,14,0,2016-07-01,Patriciaview,0
EMP1090,Shannon Jones,22.0,Non-binary,,Manager,Bachelor,2.0,89556.11193909401,2.0,4,110.0,9,17,0,2017-05-04,East Amber,0
EMP1091,Richard Jordan,24.0,Male,Legal,Director,Master,7.0,73350.63447772975,3.0,1,100.0,7,3,1,2007-01-28,West Melodyburgh,1
EMP1092,Shelby Bell,45.0,Male,Finance,Mid-level,Bachelor,11.0,86266.38888336637,3.0,3,111.0,0,18,0,2013-10-29,Davisfurt,1
EMP1093,Anthony Waller,44.0,Female,Engineering,Director,Master,0.0,64232.132488492716,5.0,3,61.0,11,19,1,2011-03-23,Goodmanfurt,0
EMP1094,Martin James,29.0,F,Operations,Junior,Master,9.0,71348.50287382082,3.0,2,111.0,1,6,0,2022-06-17,East Zacharyberg,1
EMP1095,John Cooper,58.0,M,IT,Manager,Master,19.0,78237.51127520247,5.0,2,112.0,26,7,0,2010-09-20,South Jonathantown,1
EMP1096,Michael Thomas,24.0,M,Finance,Director,Master,2.0,67459.15291161848,5.0,1,104.0,27,16,0,2023-02-08,South Kellymouth,0
EMP1097,Susan Garcia,54.0,Male,,Manager,,5.0,36986.467065752535,3.0,4,26.0,9,12,0,2012-05-31,Galvanview,1
EMP1098,Brandon Thomas,49.0,F,Operations,Director,PhD,6.0,69152.12423388867,3.0,3,118.0,21,23,1,2011-10-22,Timothyton,0
EMP1099,Mark Pope,29.0,Non-binary,Legal,Manager,Master,19.0,39589.15929509515,5.0,1,34.0,16,20,1,2025-12-15,Lake Lisamouth,0
EMP1100,Michelle Gilbert,55.0,M,Operations,Director,PhD,17.0,91329.82776450773,5.0,2,115.0,25,22,0,2018-12-29,Moorefort,0
EMP1101,Brandi Mason,56.0,Male,MARKETING,Mid-level,Master,10.0,28361.37247304694,3.0,4,44.0,2,10,0,2014-03-25,East Jillland,0
EMP1102,Barbara Torres,53.0,Female,MARKETING,Manager,,18.0,100716.35948639724,3.0,5,117.0,6,0,0,2019-07-16,North Rebecca,0
EMP1103,Robert Brown,109.0,,Engineering,Senior,,4.0,85739.07500508698,3.0,3,34.0,11,1,1,2020-10-07,Sandraville,0
EMP1104,Heather Alvarado,35.0,M,Operations,Junior,PhD,18.0,85834.71539334737,4.0,3,27.0,7,16,0,2018-09-24,Stevenmouth,0
EMP1105,Stephen Mendez,53.0,F,Legal,Manager,PhD,10.0,20892.253303804013,3.0,5,102.0,19,4,0,2008-11-19,Meadowsberg,1
EMP1106,Benjamin Smith,37.0,,Finance,Junior,Bachelor,11.0,66785.0140477111,4.0,2,101.0,11,5,0,2022-01-11,New Susanshire,1
EMP1107,Jeffrey Wells,25.0,Non-binary,Engineering,Director,Bachelor,9.0,103839.08571649651,2.0,2,8.0,2,24,0,2022-07-13,South Mike,1
EMP1108,Kristen Keller,58.0,Female,Marketing,Director,High School,7.0,62034.80052424263,,3,75.0,16,23,1,2006-12-19,Christyview,0
EMP1109,Karla Galloway,42.0,M,,Director,Bachelor,8.0,48048.446250907145,3.0,2,14.0,27,6,0,2023-12-18,North Keithmouth,0
EMP1110,Patrick Carr,35.0,,Operations,Director,Bachelor,3.0,59083.2476248572,3.0,3,20.0,8,20,0,2024-08-12,Jesseborough,0
EMP1111,Zachary White,52.0,F,HR,Director,Master,4.0,73293.05943401656,3.0,5,51.0,9,14,0,2021-06-06,Kevinstad,0
EMP1112,Sarah Maynard,39.0,,IT,Mid-level,High School,7.0,53715.73874217972,3.0,4,34.0,21,18,0,2008-03-22,Micheleport,1
EMP1113,Patrick Howard,28.0,Male,eng,Junior,Bachelor,8.0,105845.43080223234,3.0,3,105.0,5,15,0,2007-02-05,South Nicoleton,1
EMP1114,Philip Harris,31.0,,Operations,Manager,Bachelor,14.0,73383.31175024019,2.0,5,96.0,24,24,0,2014-05-18,Davidshire,1
EMP1115,Suzanne Molina,28.0,Non-binary,Marketing,Mid-level,PhD,14.0,61110.766301301795,3.0,1,50.0,0,12,1,2016-11-28,Lake Donald,1
EMP1116,Jose Williams,54.0,,Operations,Mid-level,High School,15.0,42466.41182911052,5.0,2,82.0,21,4,0,2025-02-06,New Zacharyborough,0
EMP1117,Kelly Benton,44.0,Non-binary,Legal,Mid-level,High School,13.0,87111.16513197345,3.0,4,54.0,11,2,0,2014-12-07,Taylorfort,0
EMP1118,Richard Lopez,42.0,Non-binary,MARKETING,Mid-level,High School,7.0,86541.65736778408,3.0,4,86.0,4,2,0,2018-11-13,West Leahville,1
EMP1119,Alexandra Rubio,40.0,F,Finance,Mid-level,PhD,17.0,55194.7773453827,4.0,1,76.0,12,18,0,2017-11-14,East Nicoleview,0
EMP1120,Pamela Cox,40.0,Male,Finance,Junior,,9.0,19091.774292146365,5.0,3,43.0,26,13,1,2023-11-23,Port Mary,0
EMP1121,Elizabeth Wang DVM,57.0,Female,HR,Manager,High School,19.0,85269.0547393971,3.0,4,64.0,14,15,0,2019-02-07,Hughesbury,0
EMP1122,Judy Garcia,,Non-binary,,Junior,High School,5.0,70329.91521847494,4.0,4,114.0,21,21,0,2011-05-10,East Thomas,0
EMP1123,Justin Douglas,,,HR,Manager,PhD,11.0,83401.77919814172,4.0,4,92.0,29,16,0,2022-11-17,Lindsayshire,0
EMP1124,Cynthia Bennett,23.0,F,,Mid-level,,1.0,123929.36334099095,4.0,3,87.0,10,3,0,2011-03-19,West Martin,1
EMP1125,Martin Gray,22.0,,MARKETING,Mid-level,High School,6.0,74329.2039072735,2.0,2,79.0,7,12,0,2018-03-20,Meyerbury,1
EMP1126,Joseph Williams,26.0,Non-binary,Legal,Director,High School,15.0,62154.0345789307,4.0,3,24.0,4,7,1,2013-03-02,Tammyhaven,0
EMP1127,Brooke Allen,41.0,F,IT,Senior,Master,,46316.950808791495,2.0,2,118.0,1,18,0,2011-08-28,Kellymouth,0
EMP1128,Lisa Moses,32.0,,eng,Senior,,12.0,67189.45521262377,4.0,5,86.0,11,4,0,2019-03-12,Bethanyberg,1
